pass_no,out_acco,exch_no,stock_code,order_id,report_date,report_time,report_no,wtdraw_qty
1,4242pd033,1,603508,298376,20191009,100000,G298376,200.00
1,4343pd087,1,600733,298377,20191009,100000,G298377,200.00
1,4545pd058,2,002326,298378,20191009,100000,G298378,200.00
1,4444pd085,1,603496,298379,20191009,100000,G298379,200.00
1,4747pd072,1,603920,298380,20191009,100000,G298380,200.00
1,4343pd063,1,600634,298381,20191009,100000,G298381,200.00
1,4242pd3,2,002227,298382,20191009,100000,G298382,200.00
1,4141pd5,2,300571,298383,20191009,100000,G298383,200.00
1,4040pd070,2,300175,298384,20191009,100000,G298384,200.00
1,4242pd054,2,002550,298385,20191009,100000,G298385,200.00
1,4545pd057,2,002322,298386,20191009,100000,G298386,200.00
1,4141pd023,2,002918,298387,20191009,100000,G298387,200.00
1,4545pd020,2,002248,298388,20191009,100000,G298388,200.00
1,4646pd023,1,600802,298389,20191009,100000,G298389,200.00
1,4848pd038,1,603559,298390,20191009,100000,G298390,200.00
1,4242pd074,1,600226,298391,20191009,100000,G298391,200.00
1,4141pd018,1,601330,298392,20191009,100000,G298392,200.00
1,4242pd055,2,000928,298393,20191009,100000,G298393,200.00
1,4949pd053,1,603045,298394,20191009,100000,G298394,200.00
1,4040pd040,2,002488,298395,20191009,100000,G298395,200.00
1,4141pd5,2,000018,298396,20191009,100000,G298396,200.00
1,4444pd021,1,600869,298397,20191009,100000,G298397,200.00
1,4646pd044,2,002359,298398,20191009,100000,G298398,200.00
1,4848pd062,2,300409,298399,20191009,100000,G298399,200.00
1,4747pd068,2,002851,298400,20191009,100000,G298400,200.00
1,4444pd030,2,300739,298401,20191009,100000,G298401,200.00
1,4747pd065,1,600903,298402,20191009,100000,G298402,200.00
1,4747pd047,1,603611,298403,20191009,100000,G298403,200.00
1,4444pd052,1,600483,298404,20191009,100000,G298404,200.00
1,4949pd067,1,603700,298405,20191009,100000,G298405,200.00
1,4444pd060,2,300175,298406,20191009,100000,G298406,200.00
1,4848pd012,1,603239,298407,20191009,100000,G298407,200.00
1,4545pd014,2,002230,298408,20191009,100000,G298408,200.00
1,4646pd012,2,002607,298409,20191009,100000,G298409,200.00
1,4040pd040,2,000100,298410,20191009,100000,G298410,200.00
1,4545pd3,2,300395,298411,20191009,100000,G298411,200.00
1,4949pd099,2,003816,298412,20191009,100000,G298412,200.00
1,4343pd089,1,600740,298413,20191009,100000,G298413,200.00
1,4848pd008,2,002246,298414,20191009,100000,G298414,200.00
1,4545pd098,1,600327,298415,20191009,100000,G298415,200.00
1,4646pd093,2,002726,298416,20191009,100000,G298416,200.00
1,4242pd3,2,000895,298417,20191009,100000,G298417,200.00
1,4242pd4,2,002292,298418,20191009,100000,G298418,200.00
1,4545pd035,1,601633,298419,20191009,100000,G298419,200.00
1,4848pd094,1,600791,298420,20191009,100000,G298420,200.00
1,4848pd010,2,002116,298421,20191009,100000,G298421,200.00
1,4040pd017,1,601000,298422,20191009,100000,G298422,200.00
1,4747pd086,2,002788,298423,20191009,100000,G298423,200.00
1,4444pd032,2,002922,298424,20191009,100000,G298424,200.00
1,4545pd034,2,002297,298425,20191009,100000,G298425,200.00
1,4040pd061,2,300153,298426,20191009,100000,G298426,200.00
1,4444pd084,2,002138,298427,20191009,100000,G298427,200.00
1,4545pd048,2,300018,298428,20191009,100000,G298428,200.00
1,4141pd012,2,000049,298429,20191009,100000,G298429,200.00
1,4141pd088,2,000806,298430,20191009,100000,G298430,200.00
1,4343pd067,1,600171,298431,20191009,100000,G298431,200.00
1,4949pd043,2,300737,298432,20191009,100000,G298432,200.00
1,4747pd025,2,002098,298433,20191009,100000,G298433,200.00
1,4545pd034,2,002297,298434,20191009,100000,G298434,200.00
1,4040pd035,2,002169,298435,20191009,100000,G298435,200.00
1,4848pd029,1,603637,298436,20191009,100000,G298436,200.00
1,4141pd031,2,000517,298437,20191009,100000,G298437,200.00
1,4242pd076,1,600963,298438,20191009,100000,G298438,200.00
1,4444pd070,2,300600,298439,20191009,100000,G298439,200.00
1,4040pd049,2,300140,298440,20191009,100000,G298440,200.00
1,4545pd086,2,002517,298441,20191009,100000,G298441,200.00
1,4848pd033,1,601020,298442,20191009,100000,G298442,200.00
1,4444pd030,2,300561,298443,20191009,100000,G298443,200.00
1,4444pd016,1,601607,298444,20191009,100000,G298444,200.00
1,4545pd056,2,300027,298445,20191009,100000,G298445,200.00
1,4848pd093,2,300681,298446,20191009,100000,G298446,200.00
1,4747pd036,1,603917,298447,20191009,100000,G298447,200.00
1,4747pd033,1,600568,298448,20191009,100000,G298448,200.00
1,4040pd059,2,002547,298449,20191009,100000,G298449,200.00
1,4444pd016,2,300395,298450,20191009,100000,G298450,200.00
1,4545pd014,2,300755,298451,20191009,100000,G298451,200.00
1,4242pd4,2,001896,298452,20191009,100000,G298452,200.00
1,4545pd057,1,603616,298453,20191009,100000,G298453,200.00
1,4242pd035,1,600059,298454,20191009,100000,G298454,200.00
1,4242pd011,2,000018,298455,20191009,100000,G298455,200.00
1,4242pd064,1,600182,298456,20191009,100000,G298456,200.00
1,4242pd089,1,600290,298457,20191009,100000,G298457,200.00
1,4444pd011,1,600828,298458,20191009,100000,G298458,200.00
1,4141pd090,2,300469,298459,20191009,100000,G298459,200.00
1,4242pd010,2,002170,298460,20191009,100000,G298460,200.00
1,4949pd025,2,000999,298461,20191009,100000,G298461,200.00
1,4949pd026,1,600926,298462,20191009,100000,G298462,200.00
1,4141pd078,2,000753,298463,20191009,100000,G298463,200.00
1,4343pd008,1,600370,298464,20191009,100000,G298464,200.00
1,4545pd044,2,002309,298465,20191009,100000,G298465,200.00
1,4242pd094,2,300019,298466,20191009,100000,G298466,200.00
1,4141pd100,2,000881,298467,20191009,100000,G298467,200.00
1,4848pd053,1,603090,298468,20191009,100000,G298468,200.00
1,4949pd016,2,000032,298469,20191009,100000,G298469,200.00
1,4747pd059,1,603718,298470,20191009,100000,G298470,200.00
1,4242pd098,1,600326,298471,20191009,100000,G298471,200.00
1,4545pd3,2,002200,298472,20191009,100000,G298472,200.00
1,4444pd2,1,600612,298473,20191009,100000,G298473,200.00
1,4242pd021,2,300577,298474,20191009,100000,G298474,200.00
1,4444pd040,1,600508,298475,20191009,100000,G298475,200.00
1,4646pd003,2,002942,298476,20191009,100000,G298476,200.00
1,4444pd041,1,600668,298477,20191009,100000,G298477,200.00
1,4646pd086,2,002721,298478,20191009,100000,G298478,200.00
1,4141pd079,2,000036,298479,20191009,100000,G298479,200.00
1,4545pd058,2,002326,298480,20191009,100000,G298480,200.00
1,4141pd029,1,600488,298481,20191009,100000,G298481,200.00
1,4141pd031,2,002200,298482,20191009,100000,G298482,200.00
1,4242pd035,2,000816,298483,20191009,100000,G298483,200.00
1,4646pd025,2,300349,298484,20191009,100000,G298484,200.00
1,4747pd037,2,002749,298485,20191009,100000,G298485,200.00
1,4040pd080,1,601216,298486,20191009,100000,G298486,200.00
1,4444pd040,2,002026,298487,20191009,100000,G298487,200.00
1,4444pd040,2,002024,298488,20191009,100000,G298488,200.00
1,4242pd024,1,603899,298489,20191009,100000,G298489,200.00
1,4242pd064,1,600184,298490,20191009,100000,G298490,200.00
1,4242pd094,1,600310,298491,20191009,100000,G298491,200.00
1,4242pd045,1,600103,298492,20191009,100000,G298492,200.00
1,4747pd008,2,300505,298493,20191009,100000,G298493,200.00
1,4646pd011,2,300242,298494,20191009,100000,G298494,200.00
1,4444pd063,1,600018,298495,20191009,100000,G298495,200.00
1,4747pd050,1,600917,298496,20191009,100000,G298496,200.00
1,4444pd012,1,600831,298497,20191009,100000,G298497,200.00
1,4141pd059,2,000655,298498,20191009,100000,G298498,200.00
1,4949pd014,1,603157,298499,20191009,100000,G298499,200.00
1,4545pd054,1,603619,298500,20191009,100000,G298500,200.00
1,4545pd083,2,002386,298501,20191009,100000,G298501,200.00
1,4545pd3,2,002199,298502,20191009,100000,G298502,200.00
1,4242pd065,2,300116,298503,20191009,100000,G298503,200.00
1,4040pd031,1,600422,298504,20191009,100000,G298504,200.00
1,4040pd039,2,002521,298505,20191009,100000,G298505,200.00
1,4141pd059,2,000557,298506,20191009,100000,G298506,200.00
1,4141pd039,2,000552,298507,20191009,100000,G298507,200.00
1,4242pd094,1,600312,298508,20191009,100000,G298508,200.00
1,4242pd013,2,000937,298509,20191009,100000,G298509,200.00
1,4040pd063,2,300048,298510,20191009,100000,G298510,200.00
1,4747pd013,1,603899,298511,20191009,100000,G298511,200.00
1,4747pd028,1,603885,298512,20191009,100000,G298512,200.00
1,4747pd098,2,300573,298513,20191009,100000,G298513,200.00
1,4646pd021,2,000510,298514,20191009,100000,G298514,200.00
1,4444pd032,1,600986,298515,20191009,100000,G298515,200.00
1,4040pd036,2,300120,298516,20191009,100000,G298516,200.00
1,4444pd032,1,600985,298517,20191009,100000,G298517,200.00
1,4848pd044,1,600872,298518,20191009,100000,G298518,200.00
1,4242pd052,2,000713,298519,20191009,100000,G298519,200.00
1,4848pd014,2,300505,298520,20191009,100000,G298520,200.00
1,4747pd081,2,002537,298521,20191009,100000,G298521,200.00
1,4343pd041,2,002338,298522,20191009,100000,G298522,200.00
1,4343pd091,1,601107,298523,20191009,100000,G298523,200.00
1,4141pd022,2,002905,298524,20191009,100000,G298524,200.00
1,4949pd099,2,003816,298525,20191009,100000,G298525,200.00
1,4343pd063,2,000610,298526,20191009,100000,G298526,200.00
1,4343pd046,1,600236,298527,20191009,100000,G298527,200.00
1,4343pd100,1,600783,298528,20191009,100000,G298528,200.00
1,4949pd032,1,601999,298529,20191009,100000,G298529,200.00
1,4040pd027,2,300173,298530,20191009,100000,G298530,200.00
1,4747pd090,2,000680,298531,20191009,100000,G298531,200.00
1,4242pd090,1,600292,298532,20191009,100000,G298532,200.00
1,4141pd051,1,603156,298533,20191009,100000,G298533,200.00
1,4545pd013,2,002228,298534,20191009,100000,G298534,200.00
1,4141pd030,2,000513,298535,20191009,100000,G298535,200.00
1,4545pd054,1,603139,298536,20191009,100000,G298536,200.00
1,4747pd007,1,600909,298537,20191009,100000,G298537,200.00
1,4949pd017,1,603378,298538,20191009,100000,G298538,200.00
1,4242pd013,2,000935,298539,20191009,100000,G298539,200.00
1,4141pd091,1,600745,298540,20191009,100000,G298540,200.00
1,4444pd022,1,600409,298541,20191009,100000,G298541,200.00
1,4343pd076,1,600692,298542,20191009,100000,G298542,200.00
1,4444pd044,1,600482,298543,20191009,100000,G298543,200.00
1,4545pd049,2,300004,298544,20191009,100000,G298544,200.00
1,4242pd4,1,603115,298545,20191009,100000,G298545,200.00
1,4747pd081,1,603169,298546,20191009,100000,G298546,200.00
1,4545pd5,2,000513,298547,20191009,100000,G298547,200.00
1,4545pd056,1,603063,298548,20191009,100000,G298548,200.00
1,4646pd003,1,603711,298549,20191009,100000,G298549,200.00
1,4949pd015,2,000547,298550,20191009,100000,G298550,200.00
1,4545pd062,2,300706,298551,20191009,100000,G298551,200.00
1,4949pd045,1,603156,298552,20191009,100000,G298552,200.00
1,4949pd098,2,000755,298553,20191009,100000,G298553,200.00
1,4848pd073,1,603063,298554,20191009,100000,G298554,200.00
1,4747pd035,1,603999,298555,20191009,100000,G298555,200.00
1,4646pd034,1,603709,298556,20191009,100000,G298556,200.00
1,4343pd038,1,600522,298557,20191009,100000,G298557,200.00
1,4848pd051,1,603178,298558,20191009,100000,G298558,200.00
1,4545pd057,2,002606,298559,20191009,100000,G298559,200.00
1,4747pd089,1,603639,298560,20191009,100000,G298560,200.00
1,4343pd016,2,000012,298561,20191009,100000,G298561,200.00
1,4949pd033,1,603009,298562,20191009,100000,G298562,200.00
1,4242pd030,1,600031,298563,20191009,100000,G298563,200.00
1,4141pd038,2,000547,298564,20191009,100000,G298564,200.00
1,4141pd058,2,000650,298565,20191009,100000,G298565,200.00
1,4747pd035,1,600233,298566,20191009,100000,G298566,200.00
1,4141pd009,2,002395,298567,20191009,100000,G298567,200.00
1,4545pd026,1,601107,298568,20191009,100000,G298568,200.00
1,4949pd033,1,601019,298569,20191009,100000,G298569,200.00
1,4646pd087,2,300396,298570,20191009,100000,G298570,200.00
1,4747pd026,1,600198,298571,20191009,100000,G298571,200.00
1,4848pd011,2,300541,298572,20191009,100000,G298572,200.00
1,4444pd075,2,002116,298573,20191009,100000,G298573,200.00
1,4747pd056,2,000755,298574,20191009,100000,G298574,200.00
1,4848pd010,2,300515,298575,20191009,100000,G298575,200.00
1,4242pd051,1,600125,298576,20191009,100000,G298576,200.00
1,4949pd002,2,000933,298577,20191009,100000,G298577,200.00
1,4040pd027,2,002749,298578,20191009,100000,G298578,200.00
1,4141pd5,2,000409,298579,20191009,100000,G298579,200.00
1,4747pd040,2,300055,298580,20191009,100000,G298580,200.00
1,4242pd1,2,000636,298581,20191009,100000,G298581,200.00
1,4040pd006,2,300031,298582,20191009,100000,G298582,200.00
1,4949pd027,1,603278,298583,20191009,100000,G298583,200.00
1,4949pd016,2,002905,298584,20191009,100000,G298584,200.00
1,4141pd020,2,000157,298585,20191009,100000,G298585,200.00
1,4949pd065,1,603327,298586,20191009,100000,G298586,200.00
1,4545pd066,2,002351,298587,20191009,100000,G298587,200.00
1,4848pd093,1,600561,298588,20191009,100000,G298588,200.00
1,4141pd058,2,000650,298589,20191009,100000,G298589,200.00
1,4040pd070,2,300171,298590,20191009,100000,G298590,200.00
1,4040pd006,2,002437,298591,20191009,100000,G298591,200.00
1,4646pd085,2,000885,298592,20191009,100000,G298592,200.00
1,4444pd043,2,002035,298593,20191009,100000,G298593,200.00
1,4848pd053,1,603629,298594,20191009,100000,G298594,200.00
1,4040pd030,2,300129,298595,20191009,100000,G298595,200.00
1,4343pd056,1,600599,298596,20191009,100000,G298596,200.00
1,4141pd022,2,000407,298597,20191009,100000,G298597,200.00
1,4242pd044,2,002548,298598,20191009,100000,G298598,200.00
1,4646pd023,1,601677,298599,20191009,100000,G298599,200.00
1,4242pd068,2,002809,298600,20191009,100000,G298600,200.00
1,4848pd062,2,002024,298601,20191009,100000,G298601,200.00
1,4646pd012,2,000504,298602,20191009,100000,G298602,200.00
1,4343pd015,1,600403,298603,20191009,100000,G298603,200.00
1,4646pd020,2,300269,298604,20191009,100000,G298604,200.00
1,4242pd064,1,600182,298605,20191009,100000,G298605,200.00
1,4141pd038,2,000157,298606,20191009,100000,G298606,200.00
1,4444pd035,2,002006,298607,20191009,100000,G298607,200.00
1,4949pd035,2,002916,298608,20191009,100000,G298608,200.00
1,4848pd003,2,002074,298609,20191009,100000,G298609,200.00
1,4040pd039,1,600873,298610,20191009,100000,G298610,200.00
1,4444pd087,2,300017,298611,20191009,100000,G298611,200.00
1,4141pd043,2,000570,298612,20191009,100000,G298612,200.00
1,4040pd091,1,603686,298613,20191009,100000,G298613,200.00
1,4747pd087,1,603331,298614,20191009,100000,G298614,200.00
1,4949pd089,1,603527,298615,20191009,100000,G298615,200.00
1,4545pd006,2,002074,298616,20191009,100000,G298616,200.00
1,4242pd076,2,000504,298617,20191009,100000,G298617,200.00
1,4747pd059,1,603718,298618,20191009,100000,G298618,200.00
1,4040pd040,2,300123,298619,20191009,100000,G298619,200.00
1,4848pd072,1,603357,298620,20191009,100000,G298620,200.00
1,4040pd030,2,002310,298621,20191009,100000,G298621,200.00
1,4141pd058,2,000650,298622,20191009,100000,G298622,200.00
1,4444pd050,1,603778,298623,20191009,100000,G298623,200.00
1,4242pd068,1,600198,298624,20191009,100000,G298624,200.00
1,4040pd090,1,603328,298625,20191009,100000,G298625,200.00
1,4545pd017,2,000613,298626,20191009,100000,G298626,200.00
1,4141pd043,2,300094,298627,20191009,100000,G298627,200.00
1,4949pd097,2,002938,298628,20191009,100000,G298628,200.00
1,4747pd098,2,300573,298629,20191009,100000,G298629,200.00
1,4949pd002,2,002038,298630,20191009,100000,G298630,200.00
1,4848pd058,1,600707,298631,20191009,100000,G298631,200.00
1,4444pd054,2,002054,298632,20191009,100000,G298632,200.00
1,4949pd002,1,603458,298633,20191009,100000,G298633,200.00
1,4646pd053,1,603333,298634,20191009,100000,G298634,200.00
1,4646pd047,2,002672,298635,20191009,100000,G298635,200.00
1,4848pd023,1,603320,298636,20191009,100000,G298636,200.00
1,4444pd054,2,002054,298637,20191009,100000,G298637,200.00
1,4444pd061,2,300456,298638,20191009,100000,G298638,200.00
1,4545pd007,2,002206,298639,20191009,100000,G298639,200.00
1,4141pd008,2,000029,298640,20191009,100000,G298640,200.00
1,4646pd085,1,603009,298641,20191009,100000,G298641,200.00
1,4949pd045,1,603709,298642,20191009,100000,G298642,200.00
1,4646pd099,1,603979,298643,20191009,100000,G298643,200.00
1,4545pd055,2,300024,298644,20191009,100000,G298644,200.00
1,4747pd017,2,002518,298645,20191009,100000,G298645,200.00
1,4545pd043,2,002870,298646,20191009,100000,G298646,200.00
1,4444pd020,1,600863,298647,20191009,100000,G298647,200.00
1,4646pd068,2,300205,298648,20191009,100000,G298648,200.00
1,4242pd3,2,000893,298649,20191009,100000,G298649,200.00
1,4141pd092,1,603636,298650,20191009,100000,G298650,200.00
1,4949pd100,2,002961,298651,20191009,100000,G298651,200.00
1,4848pd022,2,300563,298652,20191009,100000,G298652,200.00
1,4141pd070,2,000710,298653,20191009,100000,G298653,200.00
1,4141pd082,2,000777,298654,20191009,100000,G298654,200.00
1,4242pd085,1,600272,298655,20191009,100000,G298655,200.00
1,4242pd031,1,600035,298656,20191009,100000,G298656,200.00
1,4747pd090,1,601126,298657,20191009,100000,G298657,200.00
1,4848pd013,1,603633,298658,20191009,100000,G298658,200.00
1,4444pd054,1,600406,298659,20191009,100000,G298659,200.00
1,4848pd023,2,300563,298660,20191009,100000,G298660,200.00
1,4141pd048,2,300737,298661,20191009,100000,G298661,200.00
1,4141pd095,2,000838,298662,20191009,100000,G298662,200.00
1,4242pd3,2,000893,298663,20191009,100000,G298663,200.00
1,4444pd081,2,002134,298664,20191009,100000,G298664,200.00
1,4141pd099,2,002580,298665,20191009,100000,G298665,200.00
1,4444pd044,1,600482,298666,20191009,100000,G298666,200.00
1,4040pd091,2,002581,298667,20191009,100000,G298667,200.00
1,4646pd077,2,002709,298668,20191009,100000,G298668,200.00
1,4242pd095,2,300650,298669,20191009,100000,G298669,200.00
1,4949pd087,2,300785,298670,20191009,100000,G298670,200.00
1,4444pd023,1,600875,298671,20191009,100000,G298671,200.00
1,4040pd073,2,000034,298672,20191009,100000,G298672,200.00
1,4747pd047,1,603558,298673,20191009,100000,G298673,200.00
1,4141pd070,2,000707,298674,20191009,100000,G298674,200.00
1,4848pd083,2,300650,298675,20191009,100000,G298675,200.00
1,4040pd061,2,300153,298676,20191009,100000,G298676,200.00
1,4242pd099,1,600330,298677,20191009,100000,G298677,200.00
1,4545pd044,2,002309,298678,20191009,100000,G298678,200.00
1,4848pd011,2,300541,298679,20191009,100000,G298679,200.00
1,4343pd082,1,600712,298680,20191009,100000,G298680,200.00
1,4343pd056,2,002006,298681,20191009,100000,G298681,200.00
1,4444pd017,1,600851,298682,20191009,100000,G298682,200.00
1,4444pd035,1,600488,298683,20191009,100000,G298683,200.00
1,4848pd014,1,603669,298684,20191009,100000,G298684,200.00
1,4444pd4,1,603329,298685,20191009,100000,G298685,200.00
1,4848pd014,1,603669,298686,20191009,100000,G298686,200.00
1,4444pd030,1,600969,298687,20191009,100000,G298687,200.00
1,4949pd057,1,603713,298688,20191009,100000,G298688,200.00
1,4848pd063,1,603496,298689,20191009,100000,G298689,200.00
